Unnamed: 0,Unnamed: 0_x,Player_Name,Position_x,Age,Matches Played,Starts,90 mins played,Non Penalty xG,Expected Assisted Goals,Non Penalty xG + Assisted Goals,Progressive Carries,Progressive Passes,Progressive Passes Recvd,Goals/90,Assists/90,(Goals+Assists)/90,Non Penalty Goals/90,Non Pen Goals+Assists/90,xG/90,Expected Assisted Goals/90,Expected Goals+Assisted Goals/90,Non Penalty xG/90,Non Penalty xG+xAG/90,Shot On Target %,Shots total/90,Shots on Target/90,Goals/Shot,Non Penalty (Goals-xG),Passes Completed,Pass Completion Percentage,Key Passes,Passes into final third,Passes into penalty area,Crosses into penalty area,Through Balls,Switches,Crosses,Shot Creating Actions/90,Successful Take Ons,Tackles,Tackles Won,Number of Blocks,Shots Blocked,Passes Blocked,Interceptions,Clearances,Errors leading to goal,Touches,Touches in Attacking 3rd,Touches in Penalty Box,Penalty Kicks won,Ball Recoveries,% of Aerial Duels won,Unnamed: 53,Goals,Assists,Goals+Assists,Non-penalty goals,Non penalty goals+assists,Unnamed: 0_y,Player Age,Value,Club_Name,Nationality,Position_y,Unnamed: 66,Player_Name.1
2796.0,2758.0,Fidel,"MF,FW",32.0,27,21.0,19.0,1.5,2.3,3.8,53.0,139.0,90.0,0.16,0.11,0.26,0.11,0.21,0.12,0.12,0.24,0.08,0.2,15.4,0.68,0.11,0.15,0.5,631.0,70.3,28.0,89.0,15.0,1.0,7.0,14.0,57.0,3.46,0.0,15.0,10.0,9.0,0.0,9.0,5.0,8.0,0.0,1078.0,364.0,43.0,0.0,101.0,25.0,,3,2.0,5.0,2.0,4.0,1025.0,33.0,1.00m,Elche CF,Spain,Left Winger,,Fidel
2797.0,2759.0,Enzo Roco,DF,29.0,22,19.0,18.4,0.6,0.0,0.6,6.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,30.0,0.54,0.16,0.0,-0.6,587.0,81.6,1.0,43.0,4.0,0.0,1.0,5.0,1.0,0.65,0.0,33.0,13.0,22.0,15.0,7.0,17.0,63.0,1.0,891.0,37.0,15.0,0.0,83.0,69.7,,0,0.0,0.0,0.0,0.0,1007.0,30.0,1.80m,Elche CF,Chile,Centre-Back,,Enzo Roco
2798.0,2760.0,John Donald,"MF,DF",21.0,14,13.0,12.1,0.1,0.1,0.2,3.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,0.0,0.16,0.0,0.0,-0.1,356.0,83.4,2.0,23.0,0.0,0.0,0.0,2.0,0.0,0.49,0.0,20.0,11.0,14.0,7.0,7.0,14.0,23.0,1.0,542.0,33.0,7.0,0.0,52.0,62.2,,0,0.0,0.0,0.0,0.0,1011.0,22.0,400k,Elche CF,Spain,Centre-Back,,John Donald
2799.0,2761.0,Raúl Guti,MF,25.0,28,12.0,12.4,1.6,0.1,1.7,4.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.14,0.13,0.14,40.0,1.61,0.64,0.0,-1.6,327.0,80.0,2.0,26.0,6.0,1.0,0.0,8.0,9.0,1.32,0.0,18.0,12.0,10.0,3.0,7.0,8.0,6.0,0.0,521.0,123.0,18.0,0.0,64.0,37.5,,0,0.0,0.0,0.0,0.0,1020.0,26.0,3.00m,Elche CF,Spain,Central Midfield,,Raúl Guti
2800.0,2762.0,Lisandro Magallán,DF,28.0,14,11.0,10.0,0.6,0.1,0.7,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,33.3,0.6,0.2,0.0,-0.6,325.0,83.1,2.0,16.0,1.0,1.0,0.0,1.0,1.0,0.9,0.0,19.0,11.0,14.0,5.0,9.0,13.0,30.0,1.0,480.0,20.0,11.0,0.0,53.0,47.2,,0,0.0,0.0,0.0,0.0,1006.0,29.0,2.00m,Elche CF,Argentina,Centre-Back,,Lisandro Magallán
2801.0,2763.0,Randy Ntekja,"FW,MF",24.0,14,10.0,8.1,1.3,0.9,2.2,13.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.28,0.16,0.28,28.6,1.74,0.5,0.0,-1.3,118.0,69.0,6.0,8.0,3.0,0.0,1.0,1.0,0.0,1.99,0.0,15.0,10.0,15.0,3.0,12.0,4.0,9.0,0.0,290.0,110.0,32.0,0.0,38.0,32.6,,0,0.0,0.0,0.0,0.0,,,,Elche CF,,,,Randy Ntekja
2802.0,2764.0,Josan,"DF,MF",32.0,26,9.0,12.0,0.4,1.6,2.0,37.0,39.0,61.0,0.08,0.25,0.33,0.08,0.33,0.04,0.13,0.17,0.04,0.17,50.0,0.5,0.25,0.17,0.6,424.0,78.7,15.0,29.0,13.0,8.0,1.0,4.0,48.0,2.09,0.0,25.0,20.0,8.0,0.0,8.0,7.0,15.0,1.0,653.0,178.0,16.0,0.0,67.0,41.7,,1,3.0,4.0,1.0,4.0,1027.0,33.0,1.00m,Elche CF,Spain,Right Winger,,Josan
2803.0,2765.0,Lautaro Blanco,"DF,MF",23.0,17,9.0,9.7,0.0,1.5,1.6,41.0,28.0,76.0,0.0,0.21,0.21,0.0,0.21,0.0,0.16,0.16,0.0,0.16,100.0,0.1,0.1,0.0,0.0,235.0,56.5,12.0,19.0,17.0,10.0,0.0,3.0,86.0,2.37,0.0,16.0,9.0,8.0,1.0,7.0,2.0,10.0,1.0,494.0,209.0,6.0,0.0,49.0,0.0,,0,2.0,2.0,0.0,2.0,1012.0,24.0,3.50m,Elche CF,Argentina,Left-Back,,Lautaro Blanco
2804.0,2766.0,Gonzalo Verdú,DF,33.0,16,9.0,7.8,0.6,0.0,0.6,0.0,13.0,0.0,0.13,0.0,0.13,0.13,0.13,0.08,0.0,0.08,0.08,0.08,22.2,1.15,0.26,0.11,0.4,269.0,79.6,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,10.0,5.0,8.0,6.0,2.0,10.0,33.0,0.0,418.0,16.0,12.0,0.0,33.0,65.1,,1,0.0,1.0,1.0,1.0,1010.0,34.0,700k,Elche CF,Spain,Centre-Back,,Gonzalo Verdú
2805.0,2767.0,Ezequiel Ponce,"FW,MF",25.0,33,8.0,12.5,3.6,0.7,4.3,10.0,19.0,51.0,0.32,0.0,0.32,0.32,0.32,0.29,0.05,0.34,0.29,0.34,31.0,2.33,0.72,0.14,0.4,218.0,74.7,11.0,21.0,4.0,0.0,1.0,4.0,1.0,1.99,0.0,9.0,7.0,6.0,1.0,5.0,1.0,13.0,0.0,421.0,151.0,47.0,1.0,36.0,44.3,,4,0.0,4.0,4.0,4.0,1029.0,26.0,3.00m,Elche CF,Argentina,Centre-Forward,,Ezequiel Ponce
2806.0,2768.0,Diego González,DF,27.0,16,8.0,10.6,0.8,0.0,0.8,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.0,0.56,0.0,0.0,-0.8,299.0,78.3,0.0,16.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,7.0,14.0,12.0,2.0,7.0,50.0,1.0,487.0,17.0,8.0,0.0,47.0,70.4,,0,0.0,0.0,0.0,0.0,1008.0,28.0,1.50m,Elche CF,Spain,Centre-Back,,Diego González
2807.0,2769.0,Álex Collado,MF,23.0,16,8.0,8.1,0.6,1.6,2.2,24.0,34.0,43.0,0.12,0.12,0.25,0.12,0.25,0.08,0.2,0.28,0.08,0.28,35.3,2.1,0.74,0.06,0.4,276.0,82.1,20.0,25.0,10.0,2.0,1.0,5.0,18.0,4.36,0.0,26.0,14.0,12.0,1.0,11.0,2.0,4.0,0.0,442.0,189.0,19.0,0.0,33.0,33.3,,1,1.0,2.0,1.0,2.0,1026.0,23.0,4.00m,Elche CF,Spain,Right Winger,,Álex Collado
2808.0,2770.0,Roger Martí,FW,31.0,12,8.0,7.3,0.6,0.7,1.2,8.0,7.0,50.0,0.0,0.14,0.14,0.0,0.14,0.08,0.09,0.17,0.08,0.17,33.3,0.82,0.27,0.0,-0.6,118.0,73.8,10.0,7.0,3.0,2.0,0.0,1.0,5.0,1.79,0.0,5.0,2.0,4.0,0.0,4.0,1.0,7.0,0.0,226.0,93.0,19.0,0.0,27.0,33.3,,0,1.0,1.0,0.0,1.0,999.0,32.0,2.50m,Cádiz CF,Spain,Centre-Forward,,Roger Martí
2809.0,2771.0,Carmona,"MF,DF",20.0,9,8.0,6.5,0.4,0.1,0.5,8.0,10.0,27.0,0.15,0.0,0.15,0.15,0.15,0.06,0.02,0.08,0.06,0.08,60.0,0.76,0.46,0.2,0.6,129.0,69.4,4.0,6.0,2.0,0.0,0.0,1.0,12.0,2.14,0.0,16.0,9.0,14.0,2.0,12.0,8.0,9.0,0.0,265.0,92.0,14.0,0.0,44.0,35.3,,1,0.0,1.0,1.0,1.0,,,,Elche CF,,,,Carmona
2810.0,2772.0,Pol Lirola,DF,24.0,12,7.0,7.0,0.2,0.7,0.9,21.0,19.0,35.0,0.14,0.0,0.14,0.14,0.14,0.03,0.1,0.12,0.03,0.12,100.0,0.14,0.14,1.0,0.8,240.0,73.8,6.0,10.0,3.0,2.0,0.0,3.0,32.0,2.72,0.0,13.0,6.0,3.0,2.0,1.0,7.0,16.0,0.0,396.0,117.0,8.0,0.0,45.0,57.1,,1,0.0,1.0,1.0,1.0,1016.0,25.0,2.50m,Elche CF,Spain,Right-Back,,Pol Lirola
2811.0,2773.0,Nicolás Ezequiel Fernández,"MF,DF",22.0,18,3.0,5.7,0.4,0.8,1.2,21.0,29.0,53.0,0.0,0.18,0.18,0.0,0.18,0.07,0.14,0.22,0.07,0.22,40.0,0.88,0.35,0.0,-0.4,178.0,74.2,13.0,14.0,16.0,10.0,1.0,3.0,33.0,3.67,0.0,23.0,12.0,7.0,0.0,7.0,5.0,2.0,1.0,314.0,134.0,13.0,0.0,39.0,14.3,,0,1.0,1.0,0.0,1.0,,,,Elche CF,,,,Nicolás Ezequiel Fernández
2812.0,2774.0,Johan Mojica,"DF,MF",29.0,3,3.0,3.0,0.1,0.3,0.4,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,0.0,1.0,0.0,0.0,-0.1,127.0,71.3,3.0,5.0,4.0,1.0,0.0,0.0,14.0,1.0,0.0,6.0,3.0,3.0,2.0,1.0,4.0,5.0,0.0,209.0,70.0,4.0,0.0,33.0,80.0,,0,0.0,0.0,0.0,0.0,636.0,30.0,5.00m,Villarreal CF,Colombia,Left-Back,,Johan Mojica
2813.0,2775.0,Domingos Quina,MF,22.0,10,2.0,3.1,0.2,0.4,0.6,12.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.07,0.21,0.0,1.96,0.0,0.0,-0.2,122.0,83.0,3.0,16.0,4.0,1.0,2.0,0.0,6.0,1.96,0.0,3.0,2.0,5.0,0.0,5.0,3.0,1.0,0.0,191.0,53.0,4.0,0.0,27.0,0.0,,0,0.0,0.0,0.0,0.0,,,,Elche CF,,,,Domingos Quina
2814.0,2776.0,Axel Werner,GK,26.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,52.0,74.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,1005.0,27.0,800k,Elche CF,Argentina,Goalkeeper,,Axel Werner
2815.0,2777.0,Federico Fernández,DF,33.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,8.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,30.0,1.0,0.0,0.0,3.0,33.3,,0,0.0,0.0,0.0,0.0,,,,Elche CF,,,,Federico Fernández
2816.0,2778.0,Pape Cheikh Diop,MF,24.0,2,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,14.0,73.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,,0,0.0,0.0,0.0,0.0,,,,Elche CF,,,,Pape Cheikh Diop
2817.0,2779.0,Alejandro Alfaro,MF,20.0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,,Elche CF,,,,Alejandro Alfaro
2818.0,2780.0,Javier Pastore,MF,33.0,1,0.0,0.1,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,6.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,0.0,1.0,,,0,0.0,0.0,0.0,0.0,,,,Elche CF,,,,Javier Pastore
2819.0,2781.0,Erik Palmer-Brown,DF,25.0,38,36.0,35.5,1.1,0.4,1.5,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,16.7,0.34,0.06,0.0,-1.1,1212.0,84.5,7.0,64.0,8.0,1.0,0.0,11.0,2.0,0.59,0.0,42.0,27.0,56.0,29.0,27.0,26.0,166.0,1.0,1784.0,40.0,16.0,0.0,178.0,63.6,,0,0.0,0.0,0.0,0.0,2474.0,25.0,3.00m,ESTAC Troyes,United States,Centre-Back,,Erik Palmer-Brown
2820.0,2782.0,Rominigue Kouamé,MF,25.0,32,31.0,29.6,1.4,2.1,3.5,59.0,169.0,36.0,0.03,0.03,0.07,0.03,0.07,0.05,0.07,0.12,0.05,0.12,20.8,0.81,0.17,0.04,-0.4,1244.0,88.7,23.0,145.0,13.0,2.0,2.0,17.0,5.0,2.23,1.0,44.0,27.0,32.0,11.0,21.0,49.0,46.0,1.0,1698.0,230.0,19.0,0.0,229.0,50.0,,1,1.0,2.0,1.0,2.0,2484.0,26.0,5.00m,ESTAC Troyes,Mali,Central Midfield,,Rominigue Kouamé
2821.0,2783.0,Yoann Salmier,DF,29.0,32,31.0,29.4,1.2,0.4,1.6,24.0,121.0,9.0,0.03,0.0,0.03,0.03,0.03,0.04,0.02,0.05,0.04,0.05,21.4,0.48,0.1,0.07,-0.2,1198.0,82.3,5.0,108.0,1.0,0.0,1.0,16.0,7.0,0.75,0.0,51.0,29.0,34.0,19.0,15.0,39.0,124.0,0.0,1764.0,89.0,20.0,1.0,181.0,62.8,,1,0.0,1.0,1.0,1.0,2475.0,30.0,2.00m,ESTAC Troyes,French Guiana,Centre-Back,,Yoann Salmier
2822.0,2784.0,Gauthier Gallon,GK,29.0,30,30.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,633.0,66.6,1.0,10.0,0.0,0.0,0.0,5.0,0.0,0.07,0.0,2.0,2.0,0.0,0.0,0.0,2.0,17.0,0.0,1055.0,0.0,0.0,0.0,33.0,100.0,,0,0.0,0.0,0.0,0.0,2470.0,29.0,2.00m,ESTAC Troyes,France,Goalkeeper,,Gauthier Gallon
2823.0,2785.0,Mama Samba Baldé,FW,26.0,34,30.0,29.6,9.1,2.1,11.2,51.0,56.0,179.0,0.41,0.1,0.51,0.34,0.44,0.36,0.07,0.43,0.31,0.38,32.9,2.47,0.81,0.14,0.9,389.0,66.6,22.0,33.0,15.0,1.0,2.0,6.0,13.0,2.16,3.0,46.0,21.0,30.0,3.0,27.0,10.0,13.0,0.0,1009.0,422.0,125.0,2.0,100.0,36.1,,12,3.0,15.0,10.0,13.0,,,,ESTAC Troyes,,,,Mama Samba Baldé
2824.0,2786.0,Rony Lopes,"MF,FW",26.0,32,29.0,26.1,4.9,4.9,9.8,61.0,97.0,117.0,0.27,0.19,0.46,0.27,0.46,0.19,0.19,0.38,0.19,0.38,35.1,2.19,0.77,0.12,2.1,603.0,69.2,50.0,68.0,29.0,10.0,5.0,12.0,109.0,3.61,0.0,24.0,12.0,14.0,2.0,12.0,9.0,10.0,0.0,1124.0,454.0,57.0,0.0,113.0,42.2,,7,5.0,12.0,7.0,12.0,2493.0,27.0,4.00m,ESTAC Troyes,Portugal,Right Winger,,Rony Lopes
2825.0,2787.0,Xavier Chavalerin,MF,31.0,34,25.0,27.0,1.5,2.3,3.8,18.0,95.0,49.0,0.15,0.07,0.22,0.15,0.22,0.06,0.08,0.14,0.06,0.14,40.7,1.0,0.41,0.15,2.5,875.0,81.9,22.0,77.0,12.0,5.0,5.0,8.0,29.0,1.52,0.0,82.0,50.0,31.0,8.0,23.0,41.0,24.0,0.0,1337.0,240.0,38.0,0.0,139.0,55.2,,4,2.0,6.0,4.0,6.0,2486.0,32.0,1.80m,ESTAC Troyes,France,Central Midfield,,Xavier Chavalerin
2826.0,2788.0,Thierno Balde,"DF,MF",20.0,31,25.0,23.9,0.3,1.1,1.4,66.0,60.0,118.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06,14.3,0.29,0.04,0.0,-0.3,763.0,82.0,19.0,34.0,19.0,4.0,4.0,2.0,37.0,1.88,1.0,27.0,14.0,15.0,3.0,12.0,23.0,39.0,0.0,1138.0,339.0,34.0,1.0,143.0,25.9,,0,1.0,1.0,0.0,1.0,,,,ESTAC Troyes,,,,Thierno Balde
2827.0,2789.0,Yasser Larouci,"DF,MF",21.0,30,21.0,20.0,0.5,1.6,2.2,72.0,63.0,113.0,0.05,0.05,0.1,0.05,0.1,0.03,0.08,0.11,0.03,0.11,40.0,0.5,0.2,0.1,0.5,621.0,75.4,17.0,40.0,17.0,8.0,5.0,0.0,50.0,1.75,0.0,23.0,13.0,15.0,1.0,14.0,26.0,46.0,0.0,1073.0,289.0,26.0,0.0,123.0,58.8,,1,1.0,2.0,1.0,2.0,2479.0,22.0,3.50m,ESTAC Troyes,France,Left-Back,,Yasser Larouci
2828.0,2790.0,Wilson Odobert,"MF,FW",17.0,32,19.0,19.6,2.6,1.8,4.4,72.0,47.0,132.0,0.2,0.1,0.31,0.2,0.31,0.13,0.09,0.23,0.13,0.23,51.9,1.38,0.71,0.15,1.4,408.0,75.8,23.0,27.0,13.0,5.0,3.0,3.0,34.0,3.16,0.0,20.0,14.0,11.0,0.0,11.0,15.0,5.0,0.0,765.0,353.0,52.0,0.0,74.0,25.0,,4,2.0,6.0,4.0,6.0,2492.0,18.0,5.00m,ESTAC Troyes,France,Right Winger,,Wilson Odobert
2829.0,2791.0,Andreas Bruus,"DF,FW",23.0,27,18.0,18.1,0.7,1.7,2.4,47.0,41.0,117.0,0.0,0.11,0.11,0.0,0.11,0.04,0.09,0.13,0.04,0.13,27.3,0.61,0.17,0.0,-0.7,445.0,69.9,21.0,24.0,18.0,10.0,0.0,1.0,67.0,1.77,0.0,12.0,6.0,13.0,2.0,11.0,17.0,24.0,0.0,777.0,279.0,24.0,0.0,76.0,15.8,,0,2.0,2.0,0.0,2.0,2482.0,24.0,2.00m,ESTAC Troyes,Denmark,Right-Back,,Andreas Bruus
2830.0,2792.0,Adil Rami,DF,36.0,20,18.0,17.7,0.7,0.6,1.3,4.0,35.0,2.0,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.07,0.04,0.07,33.3,0.51,0.17,0.0,-0.7,615.0,84.1,3.0,45.0,2.0,1.0,0.0,7.0,5.0,0.51,0.0,19.0,14.0,23.0,16.0,7.0,25.0,75.0,3.0,909.0,31.0,9.0,0.0,93.0,64.4,,0,1.0,1.0,0.0,1.0,2477.0,37.0,300k,ESTAC Troyes,France,Centre-Back,,Adil Rami
2831.0,2793.0,Jackson Porozo,DF,21.0,22,17.0,18.0,2.8,0.2,3.0,6.0,26.0,4.0,0.11,0.0,0.11,0.11,0.11,0.16,0.01,0.17,0.16,0.17,40.9,1.22,0.5,0.09,-0.8,512.0,81.4,2.0,21.0,1.0,0.0,0.0,4.0,3.0,0.5,0.0,32.0,20.0,24.0,17.0,7.0,33.0,75.0,0.0,851.0,47.0,22.0,0.0,75.0,65.3,,2,0.0,2.0,2.0,2.0,2473.0,22.0,3.50m,ESTAC Troyes,Ecuador,Centre-Back,,Jackson Porozo
2832.0,2794.0,Renaud Ripart,"FW,MF",29.0,26,15.0,14.7,3.5,1.9,5.4,28.0,47.0,104.0,0.27,0.07,0.34,0.27,0.34,0.24,0.13,0.37,0.24,0.37,35.9,2.66,0.95,0.1,0.5,317.0,67.7,21.0,27.0,10.0,1.0,1.0,1.0,21.0,2.73,1.0,40.0,23.0,29.0,2.0,27.0,7.0,5.0,0.0,689.0,278.0,55.0,0.0,54.0,41.8,,4,1.0,5.0,4.0,5.0,2494.0,30.0,3.00m,ESTAC Troyes,France,Right Winger,,Renaud Ripart
2833.0,2795.0,Abdu Conté,DF,24.0,19,15.0,14.6,0.6,2.0,2.6,32.0,56.0,91.0,0.07,0.14,0.21,0.07,0.21,0.04,0.14,0.18,0.04,0.18,50.0,0.27,0.14,0.25,0.4,591.0,78.4,14.0,41.0,14.0,6.0,2.0,5.0,37.0,1.64,0.0,25.0,17.0,13.0,6.0,7.0,6.0,25.0,0.0,869.0,206.0,19.0,0.0,71.0,69.6,,1,2.0,3.0,1.0,3.0,2480.0,25.0,2.50m,ESTAC Troyes,Portugal,Left-Back,,Abdu Conté
2834.0,2796.0,Lucien Agoume,MF,20.0,15,14.0,12.2,0.8,1.1,1.9,9.0,93.0,10.0,0.0,0.08,0.08,0.0,0.08,0.07,0.09,0.16,0.07,0.16,33.3,0.74,0.25,0.0,-0.8,619.0,83.2,12.0,62.0,15.0,2.0,3.0,8.0,9.0,2.22,0.0,42.0,25.0,14.0,5.0,9.0,27.0,24.0,0.0,893.0,143.0,13.0,0.0,84.0,63.3,,0,1.0,1.0,0.0,1.0,,,,ESTAC Troyes,,,,Lucien Agoume
2835.0,2797.0,Florian Tardieu,MF,30.0,15,11.0,11.2,0.5,1.0,1.5,20.0,83.0,17.0,0.27,0.0,0.27,0.0,0.0,0.26,0.09,0.35,0.05,0.14,20.0,0.89,0.18,0.0,-0.5,655.0,86.8,17.0,68.0,8.0,2.0,0.0,15.0,43.0,4.01,0.0,31.0,20.0,19.0,4.0,15.0,23.0,15.0,0.0,870.0,158.0,11.0,0.0,87.0,46.7,,3,0.0,3.0,0.0,0.0,2485.0,30.0,2.50m,ESTAC Troyes,France,Central Midfield,,Florian Tardieu
2836.0,2798.0,Ike Ugbo,"FW,MF",23.0,25,9.0,9.9,2.2,0.5,2.7,9.0,8.0,34.0,0.2,0.1,0.3,0.2,0.3,0.22,0.05,0.27,0.22,0.27,33.3,1.51,0.5,0.13,-0.2,96.0,70.1,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,5.0,2.0,8.0,2.0,6.0,2.0,4.0,0.0,222.0,79.0,22.0,0.0,15.0,18.0,,2,1.0,3.0,2.0,3.0,,,,ESTAC Troyes,,,,Ike Ugbo
2837.0,2799.0,Mateusz Lis,GK,25.0,9,8.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,213.0,67.8,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,342.0,0.0,0.0,0.0,8.0,100.0,,0,0.0,0.0,0.0,0.0,2471.0,26.0,1.00m,ESTAC Troyes,Poland,Goalkeeper,,Mateusz Lis
2838.0,2800.0,Papa Ndiaga Yade,"DF,MF",22.0,14,6.0,6.3,0.7,1.3,1.9,29.0,16.0,45.0,0.0,0.32,0.32,0.0,0.32,0.11,0.2,0.31,0.11,0.31,30.0,1.58,0.48,0.0,-0.7,250.0,72.0,10.0,9.0,7.0,5.0,1.0,3.0,30.0,3.16,0.0,10.0,6.0,10.0,2.0,8.0,8.0,10.0,0.0,421.0,146.0,11.0,0.0,33.0,41.7,,0,2.0,2.0,0.0,2.0,2490.0,23.0,1.80m,ESTAC Troyes,Senegal,Left Winger,,Papa Ndiaga Yade
2839.0,2801.0,Tanguy Zoukrou,DF,19.0,8,5.0,5.7,0.0,0.1,0.1,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,,0.0,0.0,,0.0,191.0,86.4,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.53,0.0,14.0,7.0,18.0,11.0,7.0,2.0,24.0,0.0,291.0,12.0,1.0,0.0,32.0,50.0,,0,0.0,0.0,0.0,0.0,2476.0,19.0,300k,ESTAC Troyes,France,Centre-Back,,Tanguy Zoukrou
2840.0,2802.0,Jeff Reine-Adélaïde,MF,24.0,6,3.0,2.6,0.3,0.4,0.8,10.0,20.0,8.0,0.0,0.39,0.39,0.0,0.39,0.12,0.17,0.29,0.12,0.29,0.0,1.55,0.0,0.0,-0.3,106.0,82.8,2.0,9.0,3.0,0.0,0.0,1.0,0.0,2.32,0.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,159.0,36.0,1.0,0.0,14.0,42.9,,0,1.0,1.0,0.0,1.0,2488.0,25.0,7.00m,ESTAC Troyes,France,Attacking Midfield,,Jeff Reine-Adélaïde
2841.0,2803.0,Kyliane Dong,"MF,FW",17.0,6,2.0,2.4,0.1,0.2,0.3,12.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.15,0.06,0.15,0.0,0.85,0.0,0.0,-0.1,35.0,66.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,2.11,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,77.0,41.0,8.0,0.0,5.0,0.0,,0,0.0,0.0,0.0,0.0,,,,ESTAC Troyes,,,,Kyliane Dong
2842.0,2804.0,Tristan Dingomé,MF,31.0,8,0.0,1.1,0.2,0.3,0.4,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.16,0.23,0.39,0.16,0.39,33.3,2.73,0.91,0.0,-0.2,55.0,70.5,4.0,7.0,1.0,0.0,0.0,0.0,5.0,7.35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,38.0,5.0,0.0,10.0,25.0,,0,0.0,0.0,0.0,0.0,,,,ESTAC Troyes,,,,Tristan Dingomé
2843.0,2805.0,Alexis Tibidi,"FW,MF",18.0,3,0.0,0.8,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,19.0,82.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,0.0,0.0,1.0,66.7,,0,0.0,0.0,0.0,0.0,2489.0,19.0,2.50m,ESTAC Troyes,France,Left Winger,,Alexis Tibidi
